0.1,0,0.093354 ,-0.0313604,0.120595 ,0.000257111,0.120364,0.000257353,Thu Aug 11 10:14:21 2022
0,0,0.110478 ,-0.050095,0.243283 ,-0.000801307,0.244226,-0.000971641,Thu Aug 11 14:27:24 2022
0,0,-0.035971 ,-5.50878e-05,0 ,0,0,0,Thu Aug 11 14:30:30 2022
0.1,0,0.189381 ,0.0160653,0.397471 ,0.0703163,0.39744,0.0703516,Thu Aug 11 14:31:17 2022
0,0,-0.012063 ,-0.0574538,-0.0676219 ,0.0622462,0.0249971,-0.0546001,Thu Aug 11 15:27:15 2022
0.1,0,0.103551 ,-0.0161607,-0.253974 ,0.0461451,0.105414,-0.025428,Thu Aug 11 15:27:39 2022
0,0,-0.00879751 ,-0.00901643,0 ,0,0,0,Thu Aug 11 17:04:43 2022
0.5,0.5,0.523216 ,0.480597,0.566934 ,0.444976,0.566925,0.445052,Thu Aug 11 17:14:22 2022
0,0,-0.0143573 ,0.00340427,0 ,0,0,0,Thu Aug 11 17:15:39 2022
0.5,0.5,0.464228 ,0.540733,0.53751 ,0.522868,0.53751,0.522832,Thu Aug 11 17:18:50 2022
0,0,-0.00557507 ,-0.00392073,0 ,0,0,0,Thu Aug 11 17:19:14 2022
0.5,0.5,0.488719 ,0.487513,0.573288 ,0.462256,0.573283,0.462225,Thu Aug 11 17:19:36 2022
0,0,-0.00790155 ,-0.0378276,0 ,0,0,0,Thu Aug 11 17:28:45 2022
0.5,0.5,0.471424 ,0.628171,0.527616 ,0.52989,0.527538,0.530395,Thu Aug 11 17:29:55 2022
0,0,-0.00711323 ,-0.00499347,0 ,0,0,0,Thu Aug 11 17:40:07 2022
0.5,0.5,0.467562 ,0.496014,0.559213 ,0.426213,0.559843,0.425737,Thu Aug 11 17:41:28 2022
0,0,-0.0125542 ,-0.0001407,0 ,0,0,0,Thu Aug 11 17:50:13 2022
0.5,0.5,0.442461 ,0.523526,0.502278 ,0.489818,0.502286,0.489788,Thu Aug 11 17:52:03 2022
0,0,-0.0060867 ,-0.00131973,0 ,0,0,0,Thu Aug 11 17:52:32 2022
0.5,0.5,0.473991 ,0.514016,0.575312 ,0.489155,0.57531,0.489199,Thu Aug 11 17:58:28 2022
0,0,-0.0129069 ,0.000841261,0 ,0,0,0,Thu Aug 11 17:58:55 2022
0.5,0.5,0.510119 ,0.548551,0.574511 ,0.534575,0.574829,0.534405,Thu Aug 11 17:59:08 2022
0,0,-0.00297813 ,0.0102425,0 ,0,0,0,Fri Aug 12 10:13:18 2022
0,0,-0.00479057 ,-0.0109665,0 ,0,0,0,Fri Aug 12 11:08:10 2022
0.5,0.5,0.515069 ,0.554622,0.520625 ,0.588186,0.52072,0.588376,Fri Aug 12 11:08:31 2022
1,0,1.02641 ,-0.043227,1.05786 ,-0.030536,1.05776,-0.0297633,Fri Aug 12 11:08:52 2022
0.5,-0.5,0.447773 ,-0.524166,0.383656 ,-0.516511,0.40689,-0.487257,Fri Aug 12 11:09:10 2022
0,0,-0.0122812 ,0.0626886,-0.00175621 ,0.160693,-0.0018419,0.16069,Fri Aug 12 11:09:33 2022
0,0,-0.0046742 ,-0.00821092,0 ,0,0,0,Fri Aug 12 11:09:59 2022
0.5,0.5,0.489008 ,0.513145,0.497596 ,0.506722,0.497542,0.506668,Fri Aug 12 11:10:16 2022
1,0,1.05926 ,0.0276407,1.02658 ,0.0264468,1.02651,0.0263787,Fri Aug 12 11:10:34 2022
0.5,-0.5,0.436633 ,-0.384519,0.284258 ,-0.310392,0.284018,-0.309486,Fri Aug 12 11:11:01 2022
0,0,0.104837 ,-0.0989105,-0.049039 ,0.0203706,-0.0470917,0.0192089,Fri Aug 12 11:11:22 2022
0.5,1.5,0.530077 ,1.54556,0.486856 ,1.53334,0.486855,1.53322,Fri Aug 12 12:00:25 2022
1.5,0.5,1.52312 ,0.398707,1.8092 ,0.776214,1.80954,0.775081,Fri Aug 12 12:02:53 2022
2,-1,2.0889 ,-1.1348,2.89464 ,-0.283965,2.90424,-0.288333,Fri Aug 12 12:05:06 2022
1,0,0.915302 ,-0.0398857,1.63716 ,-0.160148,1.63716,-0.160066,Fri Aug 12 12:07:46 2022
